rawQuestionId,content,postId,score
"119390","None of the above worked for me. And it took me long to figure it out, hopefully this helps the next guy. I'm using Ubuntu 12.04 LTS with mailutils v2.1. I found this solutions somewhere on the net, don't know where, can't find it again: -aFrom:Servername-Server@mydomain.com Full Command used: cat /root/Reports/ServerName-Report-$DATE.txt | mail -s "Server-Name-Report-$DATE" myemailadress@mydomain.com -aFrom:Servername-Server@mydomain.com","21114458","4"
"50096","I found this really helpful answer here . rsync -r -v --progress -e ssh user@remote-system:/address/to/remote/file /home/user/ Not only you can pass there the password, but also it will show the progress bar when copying. Really awesome.","22007042","-11"
"176476","You might want to check out 'Document Conversion Service' by Peernet (at http://www.peernet.com/conversion-software/batch-document-converter/ ). This runs as a service on a Windows Desktop or Windows Server machine. It opens HTML documents in a web browser, then prints them through a print driver to create PDF documents, so that the PDF document produced looks exactly as if you had printed the HTML document from the browser.","22178878","0"
"74372","Here is the another solution for echo "\n" issue Steps: Find ksh package name $ rpm -qa --queryformat "%{NAME}-%{VERSION}-%{RELEASE}(%{ARCH})\n" | grep "ksh" ksh-20100621-19.el6_4.3(x86_64) uninstall ksh $ sudo yum remove ksh-20100621-19.el6_4.3.x86_64 down load pdksh-5.2.14-37.el5_8.1.x86_64.rpm (Please check OS for 32-bit or 64-bit and choose correct pkg) Install pdksh-5.2.14-37.el5_8.1.x86_64.rpm $ sudo yum -y install /SCRIPT_PATH/pdksh-5.2.14-37.el5_8.1.x86_64.rpm Output before PDKSH install $ ora_db_start_stop.sh \n============== Usage: START ==============\n\n ./ora_db_start_stop.sh START ALL \n OR \n ./ora_db_start_stop.sh START ONE_OR_MORE \n \n============== Usage: STOP ==============\n\n ./ora_db_start_stop.sh STOP ALL \n OR \n ./ora_db_start_stop.sh STOP ONE_OR_MORE \n\n After PDKSH install ============== Usage: START ./ora_db_start_stop.sh START ALL OR ./ora_db_start_stop.sh START ONE_OR_MORE ============== Usage: STOP ./ora_db_start_stop.sh STOP ALL OR ./ora_db_start_stop.sh STOP ONE_OR_MORE","22537900","1"
"50096","make sure you have "expect" tool before, if not, do it # apt-get install expect create the a script file with following content. (# vi /root/scriptfile) spawn scp /path_from/file_name user_name_here@to_host_name:/path_to expect "password:" send put_password_here\n; interact execute the script file with "expect" tool # expect /root/scriptfile","22551406","0"
"72936","I ran into this problem and tried everything. Surprisingly the solution is very simple. Dude, this is what you do: Using GUI and not the terminal 1. Move all other files in that folder to a different one with a different name 2. Move the containing directory which should have only the problematic file to trash 3 Empty trash and yes, it is that simple","23014728","0"
"119390","echo "This is the main body of the mail" | mail -s "Subject of the Email" recipent_address@example.com -- -f from_user@example.com -F "Elvis Presley" or echo "This is the main body of the mail" | mail -s "Subject of the Email" recipent_address@example.com -aFrom:"Elvis Presley<from_user@example.com>"","23095065","1"
"79490","You can use tuptime, a simple command for report the total uptime in linux keeping it betwwen reboots. http://sourceforge.net/projects/tuptime/","23121600","1"
"119390","When sending over SMTP, the mail man page advises to set the from variable, in this way (Tested on CentOS 6): mail -s Subject -S from=sender@example.com recipient@example.com You could also attach a file using the -a option: mail -s Subject -S from=sender@example.com -a path_to_attachement recipient@example.com","23472153","21"
"15816","Interestingly no one answered this. In TigerVNC, when you are logged into the session. Go to System > Preference > Display from the top menu bar ( I was using Cent OS as my remote Server). Click on the resolution drop down, there are various settings available including 1080p. Select the one that you like. It will change on the fly. Make sure you Apply the new setting when a dialog is prompted. Otherwise it will revert back to the previous setting just like in Windows","23974330","23"
"174942","strace -tfp PID will monitor the PID process's system calls, thus we can debug/monitor our process/program status.","24309424","10"
"9279","I'm using this little Ruby-Script: #!/usr/bin/env ruby #~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ # Rsyncs 2Folders # # watchAndSync by Mike Mitterer, 2014 <http://www.MikeMitterer.at> # with credit to Brett Terpstra <http://brettterpstra.com> # and Carlo Zottmann <https://github.com/carlo/haml-sass-file-watcher> # Found link on: http://brettterpstra.com/2011/03/07/watch-for-file-changes-and-refresh-your-browser-automatically/ # trap("SIGINT") { exit } if ARGV.length < 2 puts "Usage: #{$0} watch_folder sync_folder" puts "Example: #{$0} web keepInSync" exit end dev_extension = 'dev' filetypes = ['css','html','htm','less','js', 'dart'] watch_folder = ARGV[0] sync_folder = ARGV[1] puts "Watching #{watch_folder} and subfolders for changes in project files..." puts "Syncing with #{sync_folder}..." while true do files = [] filetypes.each {|type| files += Dir.glob( File.join( watch_folder, "**", "*.#{type}" ) ) } new_hash = files.collect {|f| [ f, File.stat(f).mtime.to_i ] } hash ||= new_hash diff_hash = new_hash - hash unless diff_hash.empty? hash = new_hash diff_hash.each do |df| puts "Detected change in #{df[0]}, syncing..." system("rsync -avzh #{watch_folder} #{sync_folder}") end end sleep 1 end Adapt it for your needs!","24455670","0"
"54612","if the two disks use different channel (e.g., SATA) you can use high performance tool like fastDD. The authors claim: "In this work, we reviewed the problem of reliably and efficiently copying data, recalling all the hardware and software mechanisms which intervene and interfer in the copying process. Our consideration have been coded in fastdd, a C++ program able to copy data very efficiently, as we show in our test." Moreover the tool keeps a syntax very similar to the old dd . http://www.dei.unipd.it/~zagonico/fastdd/ https://github.com/zagonico86/fastdd","24758991","2"
"105212","I knew tree was an appropriate, but I didn't have tree installed. So, I got a pretty close alternate here find ./ | sed -e 's/[^-][^\/]*\//--/g;s/--/ |-/'","25059432","5"
"131303","Note: this works 100% well only when memory consumption increases If you want to monitor memory usage by given process (or group of processed sharing common name, e.g. google-chrome , you can use my bash-script: while true; do ps aux | awk ‚{print $5, $11}’ | grep chrome | sort -n > /tmp/a.txt; sleep 1; diff /tmp/{b,a}.txt; mv /tmp/{a,b}.txt; done; this will continuously look for changes and print them.","25184004","7"
"140253","It should be possible to use a Linux filesystem image fuzzer to cause corruption: e2fuzz from e2fsprogs http://people.redhat.com/sgrubb/files/fsfuzzer-0.7.tar.gz http://projects.info-pull.com/mokb/fsfuzzer-0.6.tgz http://www.cccmz.de/~snakebyte/fsfuzzer-0.6-lmh2.tar.bz2 http://thread.gmane.org/gmane.comp.file-systems.ext4/32167 (uses zzuf) or one of the Linux disk fault injection techniques (e.g. dm-flakey in corruption mode) described in https://unix.stackexchange.com/a/144200 .","25837323","2"
"131303","While this question seems to be about examining currently running processes, I wanted to see the peak memory used by an application from start to finish. Besides Valgrind , you can use tstime , which is much simpler. It measures the "highwater" memory usage (RSS and virtual). From this answer .","26164694","2"
"87892","There is aio_write - implemented in glibc; first call of the aio_read or aio_write function spawns a number of user mode threads, aio_write or aio_read post requests to that thread, the thread does pread/pwrite and when it is finished the answer is posted back to the blocked calling thread. Ther is also 'real' aio - supported by the kernel level (need libaio for that, see the io_submit call http://linux.die.net/man/2/io_submit ); also need O_DIRECT for that (also may not be supported by all file systems, but the major ones do support it) see here: http://lse.sourceforge.net/io/aio.html http://linux.die.net/man/2/io_submit Difference between POSIX AIO and libaio on Linux?","26583735","2"
"104055","rpm -ql [packageName] Example # rpm -ql php-fpm /etc/php-fpm.conf /etc/php-fpm.d /etc/php-fpm.d/www.conf /etc/sysconfig/php-fpm ... /run/php-fpm /usr/lib/systemd/system/php-fpm.service /usr/sbin/php-fpm /usr/share/doc/php-fpm-5.6.0 /usr/share/man/man8/php-fpm.8.gz ... /var/lib/php/sessions /var/log/php-fpm No need to install yum-utils, or to know the location of the rpm file.","26711409","177"
"60736","Please write a single command on the terminal. To open the terminal please press Ctrl + Alt + T , and then type this command: $sudo apt-get install subversion","26987985","-2"
"126141","Try, apt-cache policy libgtk2.0-0 libgtk-3-0 or, dpkg -l libgtk2.0-0 libgtk-3-0","27871238","7"
"50159","On OS X by default there is no ldd , objdump or lsof . As an alternative, try otool -L : $ otool -L `which openssl` /usr/bin/openssl: /usr/lib/libcrypto.0.9.8.dylib (compatibility version 0.9.8, current version 0.9.8) /usr/lib/libssl.0.9.8.dylib (compatibility version 0.9.8, current version 0.9.8) /usr/lib/libSystem.B.dylib (compatibility version 1.0.0, current version 1213.0.0) In this example, using which openssl fills in the fully qualified path for the given executable and current user environment.","28161306","10"
"119390","Most people need to change two values when trying to correctly forge the from address on an email. First is the from address and the second is the orig-to address. Many of the solutions offered online only change one of these values. If as root, I try a simple mail command to send myself an email it might look like this. echo "test" | mail -s "a test" me@noone.com And the associated logs: Feb 6 09:02:51 myserver postfix/qmgr[28875]: B10322269D: from=<root@myserver.com>, size=437, nrcpt=1 (queue active) Feb 6 09:02:52 myserver postfix/smtp[19848]: B10322269D: to=<me@noone.com>, relay=myMTA[x.x.x.x]:25, delay=0.34, delays=0.1/0/0.11/0.13, dsn=2.0.0, status=sent (250 Ok 0000014b5f678593-a0e399ef-a801-4655-ad6b-19864a220f38-000000) Trying to change the from address with -- echo "test" | mail -s "a test" me@noone.com -- dude@thisguy.com This changes the orig-to value but not the from value: Feb 6 09:09:09 myserver postfix/qmgr[28875]: 6BD362269D: from=<root@myserver.com>, size=474, nrcpt=2 (queue active) Feb 6 09:09:09 myserver postfix/smtp[20505]: 6BD362269D: to=<me@noone>, orig_to=<dude@thisguy.com>, relay=myMTA[x.x.x.x]:25, delay=0.31, delays=0.06/0/0.09/0.15, dsn=2.0.0, status=sent (250 Ok 0000014b5f6d48e2-a98b70be-fb02-44e0-8eb3-e4f5b1820265-000000) Next trying it with a -r and a -- to adjust the from and orig-to. echo "test" | mail -s "a test" -r dude@comeguy.com me@noone.com -- dude@someguy.com And the logs: Feb 6 09:17:11 myserver postfix/qmgr[28875]: E3B972264C: from=<dude@someguy.com>, size=459, nrcpt=2 (queue active) Feb 6 09:17:11 myserver postfix/smtp[21559]: E3B972264C: to=<me@noone.com>, orig_to=<dude@someguy.com>, relay=myMTA[x.x.x.x]:25, delay=1.1, delays=0.56/0.24/0.11/0.17, dsn=2.0.0, status=sent (250 Ok 0000014b5f74a2c0-c06709f0-4e8d-4d7e-9abf-dbcea2bee2ea-000000) This is how it's working for me. Hope this helps someone.","28368999","2"
"9279","User watcher.py and rsync to automate this. Read the following step by step instructions here: http://kushellig.de/linux-file-auto-sync-directories/","28635944","1"
"15816","Perhaps the most ignorant answer I've posted but here goes: Use TigerVNC client/viewer and check 'Resize remote session to local window' under Screen tab of options. I don't know what the $%#@ TigerVNC client tells remote vncserver or xrandr or Xvnc or gnome or ... but it resizes when I change the TigerVNC Client window. My setup: Tiger VNC Server running on CentOS 6. Hosting GNOME desktop. (Works with RHEL 6.6 too) Windows some version with Tiger VNC Client. With this the resolution changes to fit the size of the client window no matter what it is, and it's not zooming , it's actual resolution change (I can see the new resolution in xrandr output). I tried all I could to add a new resolution to the xrandr, but to no avail, always end up with 'xrandr: Failed to get size of gamma for output default' error. Versions with which it works for me right now (although I've not had issues with ANY versions in the past, I just install the latest using yum install gnome-* tigervnc-server and works fine): OS: RHEL 6.6 (Santiago) VNC Server: Name : tigervnc-server Arch : x86_64 Version : 1.1.0 Release : 16.el6 # May be this is relevant.. $ xrandr --version xrandr program version 1.4.0 Server reports RandR version 1.4 $ # I start the server using vncserver -geometry 800x600 # Xvnc is started by vncserver with following args: /usr/bin/Xvnc :1 -desktop plabb13.sgdcelab.sabre.com:1 (sg219898) -auth /login/sg219898/.Xauthority -geometry 800x600 -rfbwait 30000 -rfbauth /login/sg219898/.vnc/passwd -rfbport 5901 -fp catalogue:/e tc/X11/fontpath.d -pn # I'm running GNOME (installed using sudo yum install gnome-*) Name : gnome-desktop Arch : x86_64 Version : 2.28.2 Release : 11.el6 Name : gnome-session Arch : x86_64 Version : 2.28.0 Release : 22.el6 Connect using Tiger 32-bit VNC Client v1.3.1 on Windows 7.","28777978","3"
"131303","Use the in-built System Monitor GUI tool available in Ubuntu.","29122942","-2"
"176476","You should have a look at http://phantomjs.org/ Conversion can be done by a small script rasterize.js and then issuing phantomjs rasterize.js 'http://en.wikipedia.org/w/index.php?title=Jakarta&printable=yes' jakarta.pdf","29335384","1"
"50159","Check shared library dependencies of a program executable To find out what libraries a particular executable depends on, you can use ldd command. This command invokes dynamic linker to find out library dependencies of an executable. > $ ldd /path/to/program Note that it is NOT recommended to run ldd with any untrusted third-party executable because some versions of ldd may directly invoke the executable to identify its library dependencies, which can be security risk. Instead, a safer way to show library dependencies of an unknown application binary is to use the following command. $ objdump -p /path/to/program | grep NEEDED for more info","29838991","20"
"174942","I use strace all the time to debug permission issues. The technique goes like this: $ strace -e trace=open,stat,read,write gnome-calculator Where gnome-calculator is the command that you want to run.","30034030","17"
"50096","Nobody mentioned it, but Putty scp (pscp) has a -pw option for password. Documentation can be found here: https://the.earth.li/~sgtatham/putty/0.67/htmldoc/Chapter5.html#pscp","30221357","6"
"131303","Beside the solutions listed in the answers, you can use the Linux command "top". It provides a dynamic real-time view of the running system, and it gives the CPU and memory usage for the whole system, along with for every program, in percentage: top to filter by a program PID: top -p To filter by a program name: top | grep "top" provides also some fields such as: VIRT -- Virtual Image (kb): The total amount of virtual memory used by the task RES -- Resident size (kb): The non-swapped physical memory a task has used ; RES = CODE + DATA. DATA -- Data+Stack size (kb): The amount of physical memory devoted to other than executable code, also known as the 'data resident set' size or DRS. SHR -- Shared Mem size (kb): The amount of shared memory used by a task. It simply reflects memory that could be potentially shared with other processes. Reference here .","30298898","47"
"126141","Try: dpkg-query -W libgtk-3-bin","32215303","2"
"119390","Thanks to all example providers, some worked for some not. Below is another simple example format that worked for me. echo "Sample body" | mail -s "Test email" from=sender-addrs@example.com recepient-addres@example.com","32702329","0"
"131303","Use time . Not the Bash builtin time , but the one you can find with which time , for example /usr/bin/time . Here's what it covers, on a simple ls : $ /usr/bin/time --verbose ls (...) Command being timed: "ls" User time (seconds): 0.00 System time (seconds): 0.00 Percent of CPU this job got: 0% Elapsed (wall clock) time (h:mm:ss or m:ss): 0:00.00 Average shared text size (kbytes): 0 Average unshared data size (kbytes): 0 Average stack size (kbytes): 0 Average total size (kbytes): 0 Maximum resident set size (kbytes): 2372 Average resident set size (kbytes): 0 Major (requiring I/O) page faults: 1 Minor (reclaiming a frame) page faults: 121 Voluntary context switches: 2 Involuntary context switches: 9 Swaps: 0 File system inputs: 256 File system outputs: 0 Socket messages sent: 0 Socket messages received: 0 Signals delivered: 0 Page size (bytes): 4096 Exit status: 0","33532736","99"
"52239","You can connect to the database locally using the combination of environment variables: ORACLE_HOME ORACLE_SID . Depending on your OS : Unix/Linux: export ORACLE_HOME=<oracle_home_directory_till_db_home> export PATH=$PATH:$ORACLE_HOME/bin export ORACLE_SID=<your_oracle_sid> SQLPLUS / AS SYSDBA Windows set ORACLE_HOME=<oracle_home_path_till_db_home> set PATH=%PATH%||%ORACLE_HOME%\bin set ORACLE_SID=<your_oracle_sid> SQLPLUS / AS SYSDBA Once connected, you could then alter the user to modify the password : ALTER USER username IDENTIFIED BY password;","34349844","3"
"32027","I use the following template. It allows simple building on any platform ( build on Win or ./build.sh on linux) and minimises duplication in the build scripts. The NAnt executable is stored with the project in tools\nant . The build config file determines which build tool to use, either MSBuild or xbuild (in this case, for Windows I require the VS2015 MSBuild version, change the path as required). The build-csproj build target can be reused for when you have multiple projects within a solution. The test-project target would need to be expanded upon for your needs. build.bat @tools\nant\nant.exe %* build.sh #!/bin/sh /usr/bin/cli tools/nant/NAnt.exe "$@" default.build <?xml version="1.0"?> <!-- Must not be called standalone as it requires some properties set. --> <!-- Must not be called standalone as it requires some properties set. -->","34782467","0"
"131303","Based on an answer to a related question . You may use SNMP to get the memory and CPU usage of a process in a particular device on the network :) Requirements: The device running the process should have snmp installed and running snmp should be configured to accept requests from where you will run the script below (it may be configured in file snmpd.conf ) You should know the process ID (PID) of the process you want to monitor Notes: HOST-RESOURCES-MIB::hrSWRunPerfCPU is the number of centi-seconds of the total system's CPU resources consumed by this process. Note that on a multi-processor system, this value may increment by more than one centi-second in one centi-second of real (wall clock) time. HOST-RESOURCES-MIB::hrSWRunPerfMem is the total amount of real system memory allocated to this process. Process monitoring script echo "IP address: " read ip echo "Specfiy PID: " read pid echo "Interval in seconds: " read interval while [ 1 ] do date snmpget -v2c -c public $ip HOST-RESOURCES-MIB::hrSWRunPerfCPU.$pid snmpget -v2c -c public $ip HOST-RESOURCES-MIB::hrSWRunPerfMem.$pid sleep $interval; done","34871273","0"
"176476","WeasyPrint produces nice PDFs with selectable text and hyperlinks. weasyprint input.html output.pdf If you use wkhtmltopdf instead, try the following options: wkhtmltopdf --margin-bottom 20mm --margin-top 20mm --minimum-font-size 16 ...","36924801","22"
"131303","Three more methods to try: ps aux --sort pmem It sorts the output by %MEM . ps aux | awk '{print $2, $4, $11}' | sort -k2r | head -n 15 It sorts using pipes. top -a It starts top sorting by %MEM (Extracted from here )","36991325","14"
"119390","This works on Centos7 echo "This is the main body of the mail" | mail -s "Subject of the Email" -r seneder_address@whatever.com recipent_address@example.com","37199560","1"
"15816","As this question comes up first on Google I thought I'd share a solution using TigerVNC which is the default these days. xrandr allows selecting the display modes (a.k.a resolutions) however due to modelines being hard coded any additional modeline such as "2560x1600" or "1600x900" would need to be added into the code . I think the developers who wrote the code are much smarter and the hard coded list is just a sample of values. It leads to the conclusion that there must be a way to add custom modelines and man xrandr confirms it. With that background if the goal is to share a VNC session between two computers with the above resolutions and assuming that the VNC server is the computer with the resolution of "1600x900": Start a VNC session with a geometry matching the physical display: $ vncserver -geometry 1600x900 :1 On the "2560x1600" computer start the VNC viewer (I prefer Remmina) and connect to the remote VNC session: host:5901 Once inside the VNC session start up a terminal window. Confirm that the new geometry is available in the VNC session: $ xrandr Screen 0: minimum 32 x 32, current 1600 x 900, maximum 32768 x 32768 VNC-0 connected 1600x900+0+0 0mm x 0mm 1600x900 60.00 + 1920x1200 60.00 1920x1080 60.00 1600x1200 60.00 1680x1050 60.00 1400x1050 60.00 1360x768 60.00 1280x1024 60.00 1280x960 60.00 1280x800 60.00 1280x720 60.00 1024x768 60.00 800x600 60.00 640x480 60.00 and you'll notice the screen being quite small. List the modeline (see xrandr article in ArchLinux wiki) for the "2560x1600" resolution: $ cvt 2560 1600 # 2560x1600 59.99 Hz (CVT 4.10MA) hsync: 99.46 kHz; pclk: 348.50 MHz Modeline "2560x1600_60.00" 348.50 2560 2760 3032 3504 1600 1603 1609 1658 -hsync +vsync or if the monitor is old get the GTF timings: $ gtf 2560 1600 60 # 2560x1600 @ 60.00 Hz (GTF) hsync: 99.36 kHz; pclk: 348.16 MHz Modeline "2560x1600_60.00" 348.16 2560 2752 3032 3504 1600 1601 1604 1656 -HSync +Vsync Add the new modeline to the current VNC session: $ xrandr --newmode "2560x1600_60.00" 348.16 2560 2752 3032 3504 1600 1601 1604 1656 -HSync +Vsync In the above xrandr output look for the display name on the second line: VNC-0 connected 1600x900+0+0 0mm x 0mm Bind the new modeline to the current VNC virtual monitor: $ xrandr --addmode VNC-0 "2560x1600_60.00" Use it: $ xrandr -s "2560x1600_60.00"","38630417","30"
"165212","A colleague just showed me this command line pattern for this. I always have emacs running, so that's in the example below. The perl is my contribution: sudo gdb --pid=$(pgrep emacs) --batch -ex 'call/o umask(0)' -ex 'call umask($1)' 2> /dev/null | perl -ne 'print("$1\n")if(/^\$1 = (\d+)$/)'","38861278","1"
"15816","Solution by @omiday worked for me in Xvnc TigerVNC 1.1.0, so I condensed it into a single bash function vncsize x y . Use it like this: vncsize 1400 1000 . It works for any VNC output name, "default" or "VNC-0". function vncsize { local x=$1 y=$2 local mode if mode=$(cvt "$x" "$y" 2>/dev/null) then if [[ $mode =~ "Modeline (.*)$" ]] then local newMode=${BASH_REMATCH[1]//\"/} local modeName=${newMode%% *} local newSize=( ${modeName//[\"x_]/ } ) local screen=$(xrandr -q|grep connected|cut -d' ' -f1) xrandr --newmode $newMode xrandr --addmode "$screen" "$modeName" xrandr --size "${newSize[0]}x${newSize[1]}" && return 0 else echo "Unable to parse modeline for ($x $y) from $mode" return 2 fi else echo "\`$x $y' is not a valid X Y pair" return 1 fi }","39777101","5"
"50096","You may use ssh-copy-id to add ssh key: $which ssh-copy-id #check whether it exists If exists: ssh-copy-id "user@remote-system"","40738243","11"
"104055","There are several good answers here, so let me provide a terrible one: : you can type in anything below, doesnt have to match anything yum whatprovides "me with a life" : result of the above (some liberties taken with spacing): Loaded plugins: fastestmirror base | 3.6 kB 00:00 extras | 3.4 kB 00:00 updates | 3.4 kB 00:00 (1/4): extras/7/x86_64/primary_db | 166 kB 00:00 (2/4): base/7/x86_64/group_gz | 155 kB 00:00 (3/4): updates/7/x86_64/primary_db | 9.1 MB 00:04 (4/4): base/7/x86_64/primary_db | 5.3 MB 00:05 Determining fastest mirrors * base: mirrors.xmission.com * extras: mirrors.xmission.com * updates: mirrors.xmission.com base/7/x86_64/filelists_db | 6.2 MB 00:02 extras/7/x86_64/filelists_db | 468 kB 00:00 updates/7/x86_64/filelists_db | 5.3 MB 00:01 No matches found : the key result above is that "primary_db" files were downloaded : filelists are downloaded EVEN IF you have keepcache=0 in your yum.conf : note you can limit this to "primary_db.sqlite" if you really want find /var/cache/yum -name '*.sqlite' : if you download/install a new repo, run the exact same command again : to get the databases for the new repo : if you know sqlite you can stop reading here : if not heres a sample command to dump the contents echo 'SELECT packages.name, GROUP_CONCAT(files.name, ", ") AS files FROM files JOIN packages ON (files.pkgKey = packages.pkgKey) GROUP BY packages.name LIMIT 10;' | sqlite3 -line /var/cache/yum/x86_64/7/base/gen/primary_db.sqlite : remove "LIMIT 10" above for the whole list : format chosen for proof-of-concept purposes, probably can be improved a lot","40918680","3"
"131303","/prox/xxx/numa_maps gives some info there: N0=??? N1=???. But this result might be lower than the actual result, as it only counts those which have been touched.","42036928","0"
"50159","readelf -d recursion redelf -d produces similar output to objdump -p which was mentioned at: https://stackoverflow.com/a/15520982/895245 But beware that dynamic libraries can depend on other dynamic libraries, to you have to recurse. Example: readelf -d /bin/ls | grep 'NEEDED' Sample ouptut: 0x0000000000000001 (NEEDED) Shared library: [libselinux.so.1] 0x0000000000000001 (NEEDED) Shared library: [libacl.so.1] 0x0000000000000001 (NEEDED) Shared library: [libc.so.6] Then: $ locate libselinux.so.1 /lib/i386-linux-gnu/libselinux.so.1 /lib/x86_64-linux-gnu/libselinux.so.1 /mnt/debootstrap/lib/x86_64-linux-gnu/libselinux.so.1 Choose one, and repeat: readelf -d /lib/x86_64-linux-gnu/libselinux.so.1 | grep 'NEEDED' Sample output: 0x0000000000000001 (NEEDED) Shared library: [libpcre.so.3] 0x0000000000000001 (NEEDED) Shared library: [libdl.so.2] 0x0000000000000001 (NEEDED) Shared library: [libc.so.6] 0x0000000000000001 (NEEDED) Shared library: [ld-linux-x86-64.so.2] And so on. /proc/ /maps for running processes This is useful to find all the libraries currently being used by running executables. E.g.: sudo awk '/\.so/{print $6}' /proc/1/maps | sort -u shows all currently loaded dynamic dependencies of init (PID 1 ): /lib/x86_64-linux-gnu/ld-2.23.so /lib/x86_64-linux-gnu/libapparmor.so.1.4.0 /lib/x86_64-linux-gnu/libaudit.so.1.0.0 /lib/x86_64-linux-gnu/libblkid.so.1.1.0 /lib/x86_64-linux-gnu/libc-2.23.so /lib/x86_64-linux-gnu/libcap.so.2.24 /lib/x86_64-linux-gnu/libdl-2.23.so /lib/x86_64-linux-gnu/libkmod.so.2.3.0 /lib/x86_64-linux-gnu/libmount.so.1.1.0 /lib/x86_64-linux-gnu/libpam.so.0.83.1 /lib/x86_64-linux-gnu/libpcre.so.3.13.2 /lib/x86_64-linux-gnu/libpthread-2.23.so /lib/x86_64-linux-gnu/librt-2.23.so /lib/x86_64-linux-gnu/libseccomp.so.2.2.3 /lib/x86_64-linux-gnu/libselinux.so.1 /lib/x86_64-linux-gnu/libuuid.so.1.3.0 This method also shows libraries opened with dlopen , tested with this minimal setup hacked up with a sleep(1000) on Ubuntu 18.04. See also: https://superuser.com/questions/310199/see-currently-loaded-shared-objects-in-linux/1243089","43026880","24"
"165212","Beginning with Linux kernel 4.7, the umask is available in /proc/ /status .","43066791","18"
"50159","on ubuntu print packages related to an executable ldd executable_name|awk '{print $3}'|xargs dpkg -S |awk -F ":" '{print $1}'","43207568","2"
